id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
27-Aug-2021_RYR76SW,departure,11.733333333333333,09,09,27,1387.7967551612915,457.90706475491595,0,1102.6128036347322,91.6845157884,0,1296.1122393728915,23R/05L,1,0,7,1,0,0,0,3,1,0,0
30-Aug-2021_RYR76SW,departure,9.783333333333333,07,07,30,2403.2104956969342,291.9838906652835,0,2263.897307164634,86.2988381711,1626.487206640078,690.424450885756,23R/05L,1,0,5,1,2,0,0,1,2,0,0
02-Aug-2021_SAS42B,arrival,4.9,07,07,02,2060.2226680798817,656.8648813970844,0,1627.9399328989014,90.959777885,0,1969.2628901948817,23R/05L,1,0,7,0,0,0,0,0,0,5,2
03-Aug-2021_SAS42B,arrival,4.083333333333333,07,07,03,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,4,0,0,0,0,0,0,1,3
05-Aug-2021_SAS42B,arrival,4.066666666666666,07,07,05,1435.449320088605,419.3405481553058,0,1036.2092724184495,91.6845157884,0,1343.764804300205,23R/05L,1,0,3,0,0,0,1,0,0,1,2
09-Aug-2021_SAS42B,arrival,4.266666666666667,07,07,09,1725.6990877494097,457.34468221176655,0,1304.1456780692292,112.574782287,0,1613.1243054624097,23R/05L,1,0,6,0,0,3,0,0,0,4,1
10-Aug-2021_SAS42B,arrival,3.8333333333333335,07,07,10,1603.318955048305,503.15766768741616,0,1125.6885712565495,170.07485191,0,1433.244103138305,23R/05L,1,0,1,0,0,0,1,0,0,0,1
12-Aug-2021_SAS42B,arrival,3.6666666666666665,07,07,12,1603.318955048305,503.15766768741616,0,1125.6885712565495,170.07485191,0,1433.244103138305,23R/05L,1,0,1,0,0,0,1,0,0,0,1
16-Aug-2021_SAS42B,arrival,3.2333333333333334,07,07,16,1694.6012392667876,569.65732096163,0,1204.5931143845496,103.676652407,0,1590.9245868597877,23R/05L,1,0,6,0,0,1,0,0,0,2,2
17-Aug-2021_SAS42B,arrival,4.6,07,07,17,1435.449320088605,419.3405481553058,0,1036.2092724184495,91.6845157884,0,1343.764804300205,23R/05L,1,0,3,0,0,0,1,0,0,0,2
23-Aug-2021_SAS42B,arrival,3.933333333333333,07,07,23,1801.019409108711,632.1842318533556,0,1338.187161006975,103.676652407,608.7054608738868,1088.6372958278243,23R/05L,1,0,6,0,0,0,0,0,0,1,3
24-Aug-2021_SAS42B,arrival,3.533333333333333,07,07,24,1149.9575064088015,403.6586985828583,0,851.1906071243243,170.07485191,0,979.8826544988015,23R/05L,1,0,2,0,0,0,0,0,0,1,1
30-Aug-2021_SAS42B,arrival,4.216666666666667,07,07,30,1675.9233300526332,472.3523604633423,0,1432.4322730624256,106.733294121,608.7054608738868,960.4845750577465,23R/05L,1,0,5,0,0,0,1,0,0,1,3
31-Aug-2021_SAS42B,arrival,4.266666666666667,07,07,31,1149.9575064088015,403.6586985828583,0,851.1906071243243,170.07485191,0,979.8826544988015,23R/05L,1,0,5,0,0,0,0,0,0,1,4
03-Aug-2021_4CA303,departure,6.233333333333333,05,05,03,199.7768923899867,191.59795744756786,0,39.6498140903,78.4654082791,0,121.3114841108867,,-1,0,12,1,1,0,0,7,2,0,0
02-Aug-2021_EZY48RA,arrival,3.3833333333333333,07,07,02,1341.9520203252841,345.4839547420606,0,1087.8324222450253,71.0274540777,806.5635632358426,464.36100301174156,23R/05L,1,0,6,0,0,2,0,0,0,4,2
04-Aug-2021_EZY48RA,arrival,3.65,07,07,04,1549.271484985305,475.55399666765135,0,1125.6885712565495,91.7350856234,0,1457.536399361905,23R/05L,1,0,4,0,0,1,0,0,0,1,2
05-Aug-2021_EZY48RA,arrival,2.533333333333333,07,07,05,1665.329974029786,588.5339648095469,0,1064.2938582651427,162.1488571428,0,1503.1811168869858,,-1,0,3,0,0,1,0,0,0,1,2
06-Aug-2021_EZY48RA,arrival,8.733333333333333,07,07,06,2095.7382018074036,362.5733583343939,0,1660.7527480564545,162.1488571428,843.5639174223427,1090.025427242261,23R/05L,1,0,3,0,0,1,0,0,0,1,1
09-Aug-2021_EZY48RA,arrival,5.45,07,07,09,1850.9929446142876,651.7903814700895,0,1036.2092724184495,91.6845157884,0,1759.3084288258876,23R/05L,1,0,4,0,0,1,0,0,0,2,1
11-Aug-2021_EZY48RA,arrival,3.9,08,08,11,1549.271484985305,475.55399666765135,0,1125.6885712565495,91.7350856234,0,1457.536399361905,23R/05L,1,0,5,0,0,0,2,0,0,1,3
12-Aug-2021_EZY48RA,arrival,3.25,07,07,12,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,1,0,0,0,0,0,0,0,0
13-Aug-2021_EZY48RA,arrival,25.383333333333333,07,07,13,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,5,0,0,1,0,0,0,1,4
16-Aug-2021_EZY48RA,arrival,3.3,07,07,16,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,7,0,0,1,2,0,0,2,3
18-Aug-2021_EZY48RA,arrival,4.15,07,07,18,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,4,0,0,0,0,0,0,0,4
19-Aug-2021_EZY48RA,arrival,3.95,07,07,19,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,2,0,0,1,0,0,0,1,1
20-Aug-2021_EZY48RA,arrival,3.566666666666667,07,07,20,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,7,0,0,3,0,0,0,4,3
23-Aug-2021_EZY48RA,arrival,4.4,07,07,23,1891.4925482584108,714.1419427456246,0,1227.469597158975,83.4322277087,608.7054608738868,1199.3548596758242,23R/05L,1,0,6,0,0,2,0,0,0,3,3
25-Aug-2021_EZY48RA,arrival,3.7333333333333334,07,07,25,1512.0677625951826,418.8323394956429,0,1259.2826178789749,91.7350856234,608.7054608738868,811.6272160978958,23R/05L,1,0,2,0,0,0,0,0,0,0,2
26-Aug-2021_EZY48RA,arrival,3.55,07,07,26,1432.6149483083354,522.3579526557554,0,1227.469597158975,83.4322277087,0,1349.1827205996356,23R/05L,1,0,4,0,0,0,1,0,0,1,2
27-Aug-2021_EZY48RA,arrival,3.7,07,07,27,1566.1152326581825,446.4360105154077,0,1259.2826178789749,170.07485191,608.7054608738868,787.3349198742958,23R/05L,1,0,3,0,0,1,0,0,0,1,2
30-Aug-2021_EZY48RA,arrival,3.066666666666667,07,07,30,1341.5012283830827,449.51732989915445,0,1062.3917936492749,88.9090138822,608.7054608738868,643.8867536269959,23R/05L,1,0,4,0,0,1,1,0,0,1,3
01-Sep-2021_EZY48RA,arrival,3.35,08,08,01,1479.4839414188182,363.528760615718,0,1227.469597158975,83.4322277087,608.7054608738868,787.3462528362315,23R/05L,1,0,3,0,0,1,0,0,0,1,0
02-Aug-2021_TOM5CG,departure,7.916666666666667,07,07,02,2217.868187886016,545.7028948356343,0,2043.7954592759552,0,974.8760264943767,1242.9921613916395,23R/05L,1,0,5,0,1,0,0,0,2,0,0
09-Aug-2021_TOM5CG,departure,9.916666666666666,07,07,09,3246.347127583722,537.2012783476273,0,3060.51433288793,0,1826.6017585018524,1419.7453690818695,23R/05L,1,0,5,1,2,0,0,1,2,0,0
16-Aug-2021_TOM5CG,departure,20.283333333333335,07,08,16,3543.3565267918507,660.5931794313942,0,3303.3052905922646,67.0714083598,2008.432047771288,1467.8530706607628,23R/05L,1,0,5,2,0,0,0,0,2,0,0
02-Aug-2021_RYR1592,arrival,2.783333333333333,07,07,02,1392.678736034084,348.2961698552379,0,1135.0914086275254,71.1519727783,806.5635632358426,514.9632000199415,23R/05L,1,0,6,0,0,0,0,0,0,1,2
06-Aug-2021_RYR1592,arrival,3.1666666666666665,07,07,06,1321.5377890575912,457.5806227699194,0,1048.6439362255326,83.0918278028,0,1238.4459612547912,23R/05L,1,0,3,0,0,0,0,0,0,0,1
09-Aug-2021_RYR1592,arrival,3.5166666666666666,07,07,09,1517.7365775986925,611.8147700427888,0,1135.0914086275254,71.1519727783,0,1446.5846048203925,23R/05L,1,0,5,0,0,1,1,0,0,2,2
13-Aug-2021_RYR1592,arrival,5.2,08,08,13,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,6,0,0,0,0,0,0,1,4
16-Aug-2021_RYR1592,arrival,3.6333333333333333,07,07,16,1273.3861077277913,457.9376424618632,0,995.2012782431325,88.9090138822,0,1184.4770938455913,23R/05L,1,0,5,0,0,2,0,0,0,3,2
20-Aug-2021_RYR1592,arrival,3.216666666666667,08,08,20,1273.3861077277913,457.9376424618632,0,995.2012782431325,88.9090138822,0,1184.4770938455913,23R/05L,1,0,1,0,0,0,0,0,0,0,1
23-Aug-2021_RYR1592,arrival,3.216666666666667,07,07,23,1114.9978714079075,406.4936663091136,0,754.1517425621453,162.1488571428,0,952.8490142651075,23R/05L,1,0,3,0,0,0,1,0,0,0,3
27-Aug-2021_RYR1592,arrival,2.5833333333333335,08,08,27,1341.5125613450184,361.32859518242526,0,1062.3917936492749,88.9090138822,608.7054608738868,643.8980865889316,23R/05L,1,0,4,0,0,0,1,0,0,0,4
30-Aug-2021_RYR1592,arrival,3.9166666666666665,07,07,30,1398.2455976984825,362.6188909832973,0,1169.8033190408748,91.6845157884,608.7054608738868,697.8556210361958,23R/05L,1,0,7,0,0,1,1,0,0,2,3
02-Aug-2021_SHT3R,departure,10.6,07,08,02,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,8,1,4,0,0,1,4,0,0
04-Aug-2021_SHT3R,departure,11.15,08,08,04,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,5,0,3,0,0,0,3,0,0
05-Aug-2021_SHT3R,departure,11.216666666666667,08,08,05,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,7,3,1,0,0,2,1,0,0
06-Aug-2021_SHT3R,departure,9.733333333333333,07,07,06,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,4,0,1,0,0,1,2,0,0
07-Aug-2021_SHT3R,departure,9.983333333333333,07,08,07,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,3,0,1,0,0,0,2,0,0
09-Aug-2021_SHT3R,departure,11.3,07,07,09,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,4,1,2,0,0,1,1,0,0
10-Aug-2021_SHT3R,departure,9.65,08,08,10,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,1,0,2,0,0,0,0,0,0
11-Aug-2021_SHT3R,departure,12.35,07,07,11,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,4,0,0,0,0,1,1,0,0
12-Aug-2021_SHT3R,departure,14.15,07,08,12,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,3,2,2,0,0,0,2,0,0
14-Aug-2021_SHT3R,departure,8.35,07,07,14,1089.1633171382646,277.14094444992975,0,859.2340005447448,103.788931741,565.1118910359618,420.26249436130286,23R/05L,1,0,4,1,1,0,0,2,1,0,0
16-Aug-2021_SHT3R,departure,10.933333333333334,07,08,16,1531.371822683489,345.7563626100463,0,1306.2831668613749,84.7457731106,746.9421803053973,699.6838692674916,23R/05L,1,0,6,1,0,0,0,2,2,0,0
17-Aug-2021_SHT3R,departure,14.266666666666667,08,08,17,1502.202209442289,348.62867221320204,0,1306.2831668613749,84.7457731106,746.9421803053973,670.5142560262917,23R/05L,1,0,2,0,2,0,0,1,1,0,0
18-Aug-2021_SHT3R,departure,14.033333333333333,08,08,18,1362.3259828898942,312.5933162753312,0,1147.36378167858,103.788931741,746.9421803053973,511.594870843497,23R/05L,1,0,7,2,1,0,0,2,5,0,0
19-Aug-2021_SHT3R,departure,9.2,08,08,19,1229.0395436906592,313.1763003878006,0,1018.1533857275398,84.7457731106,565.1118910359618,579.1818795440973,23R/05L,1,0,7,0,2,0,0,1,1,0,0
20-Aug-2021_SHT3R,departure,11.266666666666667,08,08,20,1502.202209442289,348.62867221320204,0,1306.2831668613749,84.7457731106,746.9421803053973,670.5142560262917,23R/05L,1,0,5,2,2,0,0,2,1,0,0
21-Aug-2021_SHT3R,departure,11.166666666666666,08,08,21,1502.202209442289,348.62867221320204,0,1306.2831668613749,84.7457731106,746.9421803053973,670.5142560262917,23R/05L,1,0,1,0,0,0,0,0,1,0,0
23-Aug-2021_SHT3R,departure,13.533333333333333,08,08,23,2416.603427132729,359.7248167665691,0,2278.843303660929,84.7457731106,1857.610014066734,474.2476399553948,23R/05L,1,0,9,1,4,0,0,1,2,0,0
24-Aug-2021_SHT3R,departure,11.016666666666667,07,07,24,2361.0272672633287,269.11986823081895,0,2278.843303660929,0,1857.610014066734,503.41725319659463,23R/05L,1,0,3,0,0,0,0,1,1,0,0
25-Aug-2021_SHT3R,departure,14.283333333333333,08,08,25,2361.0272672633287,269.11986823081895,0,2278.843303660929,0,1857.610014066734,503.41725319659463,23R/05L,1,0,6,1,3,0,0,0,5,0,0
26-Aug-2021_SHT3R,departure,10.466666666666667,07,07,26,1467.4760289534793,361.81647701919167,0,1246.8970982228204,84.7457731106,843.5639174223426,539.1663384205366,23R/05L,1,0,6,1,1,0,0,2,3,0,0
27-Aug-2021_SHT3R,departure,11.183333333333334,08,08,27,2416.603427132729,359.7248167665691,0,2278.843303660929,84.7457731106,1857.610014066734,474.2476399553948,23R/05L,1,0,3,0,0,0,0,0,1,0,0
28-Aug-2021_SHT3R,departure,10.5,08,08,28,2416.603427132729,359.7248167665691,0,2278.843303660929,84.7457731106,1857.610014066734,474.2476399553948,23R/05L,1,0,2,0,0,0,0,1,0,0,0
30-Aug-2021_SHT3R,departure,13.75,07,08,30,2416.603427132729,359.7248167665691,0,2278.843303660929,84.7457731106,1857.610014066734,474.2476399553948,23R/05L,1,0,8,0,1,0,0,0,3,0,0
31-Aug-2021_SHT3R,departure,10.3,07,08,31,2157.6847204446594,262.22976180740363,0,1985.7697479154594,84.7457731106,1619.844721191579,453.09422614248024,23R/05L,1,0,5,0,0,0,0,1,4,0,0
01-Sep-2021_SHT3R,departure,12.883333333333333,07,08,01,2416.603427132729,359.7248167665691,0,2278.843303660929,84.7457731106,1857.610014066734,474.2476399553948,23R/05L,1,0,2,1,1,0,0,1,0,0,0
02-Aug-2021_EJU59KR,departure,9.8,07,08,02,1637.4086644647357,334.32691984280416,0,1407.3146263014694,88.9090138822,793.0457372249411,755.4539133575945,23R/05L,1,0,6,1,1,0,0,1,2,0,0
06-Aug-2021_EJU59KR,departure,10.6,07,07,06,1910.5713302163654,369.77929166820564,0,1695.4444074353046,88.9090138822,974.8760264943767,846.7862898397887,23R/05L,1,0,3,1,0,0,0,2,1,0,0
09-Aug-2021_EJU59KR,departure,10.25,07,07,09,2096.8929068504654,358.6199154047467,0,1892.335231665004,78.3397662866,1499.075981603548,519.4771589603174,23R/05L,1,0,4,1,1,0,0,1,2,0,0
13-Aug-2021_EJU59KR,departure,1.3166666666666667,07,07,13,570.758366954578,156.83283179882994,0,413.05269128015834,0,0,570.758366954578,23R/05L,1,0,6,0,0,0,0,1,5,0,0
16-Aug-2021_EJU59KR,departure,8.216666666666667,07,07,16,1837.1255604356359,282.11289130705404,0,1604.2054505311687,91.7350856234,1317.2456923341124,428.1447824781235,23R/05L,1,0,4,2,1,0,0,2,2,0,0
20-Aug-2021_EJU59KR,departure,10.75,07,07,20,2101.9853682725657,373.60336202861134,0,1860.5222109450042,83.4322277087,1499.075981603548,519.4771589603179,23R/05L,1,0,2,0,1,0,0,0,2,0,0
23-Aug-2021_EJU59KR,departure,8.8,07,07,23,2020.3391685343715,359.6412219828105,0,1841.4854533273715,91.6845157884,776.2808037692365,1152.3738489767352,23R/05L,1,0,5,2,1,0,0,2,3,0,0
27-Aug-2021_EJU59KR,departure,8.633333333333333,07,07,27,2119.9064868616647,244.33678691175604,0,1970.8237514191646,61.9135360239,1388.721913764923,669.2710370728414,23R/05L,1,0,4,0,0,0,0,0,4,0,0
30-Aug-2021_EJU59KR,departure,9.083333333333334,07,07,30,2291.203937205134,336.75314294933526,0,2167.0376140656344,71.1519727783,1626.487206640078,593.5647577867558,23R/05L,1,0,6,1,3,0,0,1,5,0,0
02-Aug-2021_TAP131J,arrival,6.833333333333333,08,08,02,2203.3774340907817,657.0036888256802,0,1786.8569000446014,107.541906653,0,2095.835527437782,23R/05L,1,0,5,0,0,1,0,0,0,3,2
04-Aug-2021_TAP131J,arrival,5.816666666666666,08,08,04,2203.3774340907817,657.0036888256802,0,1786.8569000446014,107.541906653,0,2095.835527437782,23R/05L,1,0,2,0,0,0,0,0,0,0,2
06-Aug-2021_TAP131J,arrival,6.616666666666666,07,07,06,2424.285790182455,776.648276823473,0,1786.8569000446014,107.541906653,0,2316.743883529455,23R/05L,1,0,2,0,0,0,1,0,0,0,2
09-Aug-2021_TAP131J,arrival,6.516666666666667,08,07,09,2203.3774340907817,657.0036888256802,0,1786.8569000446014,107.541906653,0,2095.835527437782,23R/05L,1,0,3,0,0,2,0,0,0,2,1
11-Aug-2021_TAP131J,arrival,6.883333333333334,08,07,11,2203.3774340907817,657.0036888256802,0,1786.8569000446014,107.541906653,0,2095.835527437782,23R/05L,1,0,6,0,0,2,0,0,0,3,1
12-Aug-2021_TAP131J,arrival,8.9,07,07,12,2203.3774340907817,657.0036888256802,0,1786.8569000446014,107.541906653,0,2095.835527437782,23R/05L,1,0,3,0,0,0,1,0,0,0,1
14-Aug-2021_TAP131J,arrival,5.666666666666667,07,07,14,2095.835527437782,569.0945674482136,0,1732.2059073941014,0,0,2095.835527437782,23R/05L,1,0,2,0,0,0,0,0,0,1,1
15-Aug-2021_TAP131J,arrival,6.266666666666667,07,07,15,2203.3774340907817,657.0036888256802,0,1786.8569000446014,107.541906653,0,2095.835527437782,23R/05L,1,0,2,0,0,1,0,0,0,1,1
21-Aug-2021_TAP131J,arrival,6.716666666666667,07,07,21,2711.7184960745876,839.504634179242,0,2282.0620775908137,107.541906653,0,2604.176589421588,23R/05L,1,0,1,0,0,0,0,0,0,0,1
23-Aug-2021_TAP131J,arrival,8.633333333333333,08,08,23,2309.795603932705,719.530599717406,0,2064.072838899073,107.541906653,608.7054608738868,1593.5482364058184,23R/05L,1,0,11,0,0,1,3,0,0,2,3
25-Aug-2021_TAP131J,arrival,3.9,08,08,25,1162.4638500338015,400.4943894426626,0,930.0951502523243,103.676652407,0,1058.7871976268016,23R/05L,1,0,5,0,0,0,0,0,0,0,4
26-Aug-2021_TAP131J,arrival,6.316666666666666,07,07,26,1893.6378776833246,676.7532877848566,0,1655.9808281444225,107.541906653,0,1786.0959710303246,23R/05L,1,0,5,0,0,0,0,0,0,2,2
29-Aug-2021_TAP131J,arrival,8.266666666666667,07,07,29,2659.145697996759,694.152828236761,0,2408.9956715512676,107.541906653,804.7938166378009,1746.8099747059582,23R/05L,1,0,5,0,0,1,0,0,0,2,3
30-Aug-2021_TAP131J,arrival,7.05,07,07,30,2309.795603932705,719.530599717406,0,2064.072838899073,107.541906653,608.7054608738868,1593.5482364058184,23R/05L,1,0,6,0,0,1,1,0,0,1,3
01-Sep-2021_TAP131J,arrival,7.716666666666667,07,07,01,2309.795603932705,719.530599717406,0,2064.072838899073,107.541906653,608.7054608738868,1593.5482364058184,23R/05L,1,0,0,0,0,0,0,0,0,0,0
02-Aug-2021_FIN1BA,departure,8.45,08,08,02,2261.9817645827648,684.1182256413216,0,1628.497746754769,104.571349969,793.0457372249411,1364.3646773888236,23R/05L,1,0,7,2,1,0,0,2,2,0,0
05-Aug-2021_FIN1BA,departure,9.483333333333333,07,08,05,2362.3074885071583,935.7882136003022,0,1628.497746754769,104.571349969,0,2257.7361385381582,23R/05L,1,0,7,0,0,0,0,0,1,0,0
09-Aug-2021_FIN1BA,departure,11.683333333333334,08,08,09,2550.555268360259,691.989812831158,0,2303.155054569768,104.792093998,793.0457372249411,1652.717437137318,23R/05L,1,0,3,0,1,0,0,0,1,0,0
16-Aug-2021_FIN1BA,departure,10.133333333333333,08,08,16,2681.2709174932284,1124.44840425245,0,2303.155054569768,104.792093998,0,2576.4788234952284,23R/05L,1,0,10,2,2,0,0,2,3,0,0
19-Aug-2021_FIN1BA,departure,10.05,08,08,19,2706.1123084512774,716.6287483210131,0,2064.0728388990733,107.541906653,0,2598.5704017982775,23R/05L,1,0,7,2,3,0,0,4,1,0,0
23-Aug-2021_FIN1BA,departure,13.133333333333333,08,08,23,2938.595559588118,692.6364022067474,0,2779.366019717493,104.792093998,1014.0460966443912,1819.7573689457267,23R/05L,1,0,7,0,1,0,0,0,2,0,0
26-Aug-2021_FIN1BA,departure,11.233333333333333,08,08,26,2938.595559588118,692.6364022067474,0,2779.366019717493,104.792093998,1014.0460966443912,1819.7573689457267,23R/05L,1,0,9,1,2,0,0,3,3,0,0
30-Aug-2021_FIN1BA,departure,11.483333333333333,08,08,30,2938.595559588118,692.6364022067474,0,2779.366019717493,104.792093998,1014.0460966443912,1819.7573689457267,23R/05L,1,0,6,1,2,0,0,1,2,0,0
02-Aug-2021_SAS540,departure,9.633333333333333,08,08,02,2515.9909319858593,694.0140208081654,0,2250.078704405568,90.959777885,793.0457372249411,1631.9854168759184,23R/05L,1,0,5,4,2,0,0,2,2,0,0
03-Aug-2021_SAS540,departure,10.5,08,08,03,1828.822702520936,338.15099020320986,0,1572.392429811169,83.4322277087,1317.2456923341124,428.1447824781235,23R/05L,1,0,7,1,1,0,0,1,6,0,0
05-Aug-2021_SAS540,departure,11.6,08,08,05,2020.7583575141653,372.693491328054,0,1802.8559328269039,91.6845157884,974.8760264943767,954.1978152313886,23R/05L,1,0,9,5,1,0,0,6,1,0,0
09-Aug-2021_SAS540,departure,6.7,08,08,09,2542.1771714558095,728.2642786507265,0,2192.67680562863,0,0,2542.1771714558095,23R/05L,1,0,7,1,2,0,0,1,2,0,0
10-Aug-2021_SAS540,departure,9.35,08,08,10,1848.022537322436,352.39991574270687,0,1604.2054505311687,78.3397662866,1317.2456923341124,452.4370787017235,23R/05L,1,0,2,1,1,0,0,1,1,0,0
12-Aug-2021_SAS540,departure,9.666666666666666,08,08,12,1848.022537322436,352.39991574270687,0,1604.2054505311687,78.3397662866,1317.2456923341124,452.4370787017235,23R/05L,1,0,3,1,3,0,0,1,1,0,0
16-Aug-2021_SAS540,departure,10.733333333333333,08,08,16,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,11,3,2,0,0,3,5,0,0
17-Aug-2021_SAS540,departure,12.116666666666667,08,08,17,2020.7583575141653,372.693491328054,0,1802.8559328269039,91.6845157884,974.8760264943767,954.1978152313886,23R/05L,1,0,1,1,2,0,0,0,1,0,0
23-Aug-2021_SAS540,departure,11.516666666666667,08,08,23,2538.4097944006235,607.4530497483003,0,2302.942851038941,103.676652407,1014.0460966443912,1420.6870453492324,23R/05L,1,0,9,4,2,0,0,4,3,0,0
24-Aug-2021_SAS540,departure,8.133333333333333,08,08,24,2120.7660140942717,374.8000182228649,0,1930.9647521654715,78.3397662866,776.2808037692365,1266.145444038435,23R/05L,1,0,5,1,2,0,0,2,3,0,0
30-Aug-2021_SAS540,departure,10.566666666666666,08,08,30,2563.1558636871237,474.7638296485866,0,2253.566070862346,106.733294121,1014.0460966443912,1442.3764729217323,23R/05L,1,0,11,4,0,0,0,5,3,0,0
31-Aug-2021_SAS540,departure,10.133333333333333,08,08,31,1699.2335150893618,358.321443862759,0,1546.4697228321363,78.3397662866,0,1620.8937488027618,,-1,0,7,0,1,0,0,1,4,0,0
02-Aug-2021_4072C7,departure,3.0,08,08,02,189.7603191407,90.5213087608462,0,47.8548197112,120.216071857,0,69.5442472837,,-1,0,6,2,0,0,0,3,2,0,0
05-Aug-2021_4072C7x1,departure,5.95,10,10,05,167.8190651247,76.58686029653444,0,31.81302072,78.3397662866,0,89.4792988381,,-1,0,5,1,0,0,0,1,2,0,0
08-Aug-2021_4072C7x0,arrival,2.6666666666666665,11,11,08,930.9709338749709,383.28193686666174,0,460.71530928115146,83.4322277087,0,847.5387061662709,,-1,0,6,0,0,2,0,0,0,4,1
09-Aug-2021_4072C7x0,departure,1.4333333333333333,04,04,09,479.5320765229493,209.24729886462018,0,328.24429409323506,0,0,479.5320765229493,23R/05L,1,0,10,1,0,0,0,7,1,0,0
02-Aug-2021_EZY24PA,arrival,3.966666666666667,08,08,02,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,6,0,0,1,0,0,0,2,2
04-Aug-2021_EZY24PA,arrival,3.816666666666667,08,08,04,1785.0743784164874,651.615031853899,0,1093.8755505365496,83.4322277087,0,1701.6421507077876,23R/05L,1,0,5,0,0,1,0,0,0,2,3
07-Aug-2021_EZY24PA,arrival,3.7333333333333334,13,13,07,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,12,0,0,2,1,0,0,7,4
08-Aug-2021_EZY24PA,arrival,3.1,13,13,08,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,6,0,0,0,1,0,0,3,2
09-Aug-2021_EZY24PA,arrival,3.4,08,08,09,1535.016638415898,304.03611308425127,0,1165.5475705102426,61.9135360239,806.5635632358426,666.5395391561553,23R/05L,1,0,3,0,0,1,0,0,0,1,1
11-Aug-2021_EZY24PA,arrival,3.816666666666667,08,08,11,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,5,0,0,1,0,0,0,3,2
14-Aug-2021_EZY24PA,arrival,5.533333333333333,13,13,14,1679.8402369216928,502.30296667142295,0,1119.2900744194426,64.6124524558,886.4465447797426,728.7812396861503,23R/05L,1,0,11,0,0,3,2,0,0,6,3
15-Aug-2021_EZY24PA,arrival,4.55,13,13,15,1907.7571056433037,313.3810854856268,0,1516.6340685749544,71.0274540777,843.5639174223427,993.165734143261,23R/05L,1,0,7,0,0,1,1,0,0,3,2
16-Aug-2021_EZY24PA,arrival,3.35,08,08,16,1549.271484985305,475.55399666765135,0,1125.6885712565495,91.7350856234,0,1457.536399361905,23R/05L,1,0,7,0,0,1,1,0,0,2,3
17-Aug-2021_EZY24PA,arrival,2.433333333333333,08,08,17,1236.353278908605,327.23830095901394,0,790.0934915895381,0,0,1236.353278908605,23R/05L,1,0,3,0,0,1,0,0,0,2,1
18-Aug-2021_EZY24PA,arrival,3.3333333333333335,08,07,18,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,4,0,0,0,0,0,0,0,4
19-Aug-2021_EZY24PA,arrival,3.216666666666667,08,08,19,1236.353278908605,327.23830095901394,0,790.0934915895381,0,0,1236.353278908605,23R/05L,1,0,2,0,0,0,0,0,0,1,1
